PsrID,FullName,ShortName,Extension
4781,07-Sistema154 - 66 kV (Centro)\TR PF Tamango 66/23kV 58 MVA.ElmTr2,TR PF Tamango 66/23kV 58 MVA,ElmTr2
4782,07-Sistema154 - 66 kV (Centro)\TR PLANTA CONSTITUCION 66/6kV 28MVA N1.ElmTr2,TR PLANTA CONSTITUCION 66/6kV 28MVA N1,ElmTr2
4783,07-Sistema154 - 66 kV (Centro)\TR PLANTA MDP TENO 154/13.2kV 12MVA.ElmTr2,TR PLANTA MDP TENO 154/13.2kV 12MVA,ElmTr2
4784,07-Sistema154 - 66 kV (Centro)\TR PLANTA VIÑALES 66/13.2kV 22MVA N1.ElmTr2,TR PLANTA VIÑALES 66/13.2kV 22MVA N1,ElmTr2
4785,07-Sistema154 - 66 kV (Centro)\TR PLANTA VIÑALES 66/13.2kV 22MVA N2.ElmTr2,TR PLANTA VIÑALES 66/13.2kV 22MVA N2,ElmTr2
4786,07-Sistema154 - 66 kV (Centro)\TR PROVIDENCIA 69/6.9kV 14/18MVA.ElmTr2,TR PROVIDENCIA 69/6.9kV 14/18MVA,ElmTr2
4787,07-Sistema154 - 66 kV (Centro)\TR PdV 24.2/6.3 kV 3.6 MVA.ElmTr2,TR PdV 24.2/6.3 kV 3.6 MVA,ElmTr2
4788,07-Sistema154 - 66 kV (Centro)\TR SAN FCO DE MOSTAZAL 66/11.5kV 28MVA 1.ElmTr2,TR SAN FCO DE MOSTAZAL 66/11.5kV 28MVA 1,ElmTr2
4789,07-Sistema154 - 66 kV (Centro)\TR SAN GREGORIO 13.2/0.4kV 0.6MVA.ElmTr2,TR SAN GREGORIO 13.2/0.4kV 0.6MVA,ElmTr2
4790,07-Sistema154 - 66 kV (Centro)\TR SAN GREGORIO 66/13.8kV 5MVA.ElmTr2,TR SAN GREGORIO 66/13.8kV 5MVA,ElmTr2
4791,07-Sistema154 - 66 kV (Centro)\TR SAN IGNACIO 66/13.8kV 35MVA.ElmTr2,TR SAN IGNACIO 66/13.8kV 35MVA,ElmTr2
4792,07-Sistema154 - 66 kV (Centro)\TR Solis 154/33kV 220MVA.ElmTr2,TR Solis 154/33kV 220MVA,ElmTr2
4793,07-Sistema154 - 66 kV (Centro)\TR TENO 154/14.4kV 33.3MVA N1.ElmTr2,TR TENO 154/14.4kV 33.3MVA N1,ElmTr2
4794,07-Sistema154 - 66 kV (Centro)\TR TENO 154/14.4kV 33.3MVA N2.ElmTr2,TR TENO 154/14.4kV 33.3MVA N2,ElmTr2
4795,07-Sistema154 - 66 kV (Centro)\TR2 S/E SAN GREGORIO 66/13.2KV 20MVA.ElmTr2,TR2 S/E SAN GREGORIO 66/13.2KV 20MVA,ElmTr2
4796,07-Sistema154 - 66 kV (Centro)\TRF Cauquenes 13.8/0.8 9 MVA.ElmTr2,TRF Cauquenes 13.8/0.8 9 MVA,ElmTr2
4797,07-Sistema154 - 66 kV (Centro)\TRFEquiv PFV Gran Teno 33/0.63kV 236 MVA.ElmTr2,TRFEquiv PFV Gran Teno 33/0.63kV 236 MVA,ElmTr2
4798,07-Sistema154 - 66 kV (Centro)\TRREG PARRONAL 66/66kV 15MVA N1.ElmTr2,TRREG PARRONAL 66/66kV 15MVA N1,ElmTr2
4799,07-Sistema154 - 66 kV (Centro)\TX Equiv Tamango.ElmTr2,TX Equiv Tamango,ElmTr2
4800,07-Sistema154 - 66 kV (Centro)\Tr Larqui 69/24 kV 12/16 MVA.ElmTr2,Tr Larqui 69/24 kV 12/16 MVA,ElmTr2
4801,07-Sistema154 - 66 kV (Centro)\Tr Piedras Negras.ElmTr2,Tr Piedras Negras,ElmTr2
4802,07-Sistema154 - 66 kV (Centro)\PMG Quilmo\Trf PFV QUILMO 33/0.8kV 9MVA.ElmTr2,Trf PFV QUILMO 33/0.8kV 9MVA,ElmTr2
4803,07-Sistema154 - 66 kV (Centro)\PMG Quilmo\Trf QUILMO 66/33KV 8-10 MVA.ElmTr2,Trf QUILMO 66/33KV 8-10 MVA,ElmTr2
4804,07-Sistema154 - 66 kV (Centro)\S/E CAUQUENES 66 kV\TRF Cauquenes 66/13.2 kV 20 MVA.ElmTr2,TRF Cauquenes 66/13.2 kV 20 MVA,ElmTr2
4805,07-Sistema154 - 66 kV (Centro)\S/E CAUQUENES 66 kV\TRF Tutuvén 13.8/0.8 9 MVA.ElmTr2,TRF Tutuvén 13.8/0.8 9 MVA,ElmTr2
4806,07-Sistema154 - 66 kV (Centro)\S/E CENTRAL SAN JAVIER IyII 66 KV\TR BT/MT Load PH-11.ElmTr2,TR BT/MT Load PH-11,ElmTr2
4807,07-Sistema154 - 66 kV (Centro)\S/E CENTRAL SAN JAVIER IyII 66 KV\TR BT/MT Load PH-12.ElmTr2,TR BT/MT Load PH-12,ElmTr2
4808,07-Sistema154 - 66 kV (Centro)\S/E CENTRAL SAN JAVIER IyII 66 KV\TR CR SAN JAVIER 66/23KV 58MVA.ElmTr2,TR CR SAN JAVIER 66/23KV 58MVA,ElmTr2
4809,07-Sistema154 - 66 kV (Centro)\S/E CENTRAL SAN JAVIER IyII 66 KV\TR Eq C San Javier 23/0.415kV N1.ElmTr2,TR Eq C San Javier 23/0.415kV N1,ElmTr2
4810,07-Sistema154 - 66 kV (Centro)\S/E CENTRAL SAN JAVIER IyII 66 KV\TR Eq C San Javier 23/0.415kV N2.ElmTr2,TR Eq C San Javier 23/0.415kV N2,ElmTr2
4811,07-Sistema154 - 66 kV (Centro)\S/E CENTRAL SAN JAVIER IyII 66 KV\TR SSAA CR S JAVIER 23/0.4KV 1.25MVA.ElmTr2,TR SSAA CR S JAVIER 23/0.4KV 1.25MVA,ElmTr2
4812,07-Sistema154 - 66 kV (Centro)\S/E LINARES 154 kV\TR LINARES 66/66kV 20MVA.ElmTr2,TR LINARES 66/66kV 20MVA,ElmTr2
4813,07-Sistema154 - 66 kV (Centro)\S/E LONGAVI 66 kV\30MVA 66/13.2kV Longavi.ElmTr2,30MVA 66/13.2kV Longavi,ElmTr2
4814,07-Sistema154 - 66 kV (Centro)\S/E Montenegro\TR Montenegro 66/13.8kV 30MVA.ElmTr2,TR Montenegro 66/13.8kV 30MVA,ElmTr2
4815,07-Sistema154 - 66 kV (Centro)\S/E SAN FRANCISCO DE MOSTAZAL 66 kV\TR SAN FCO MOSTAZAL 66/15kV 15MVA N1.ElmTr2,TR SAN FCO MOSTAZAL 66/15kV 15MVA N1,ElmTr2
4816,08-Charrúa\TR ABANICO 154/13.8kV 21.6MVA N1.ElmTr2,TR ABANICO 154/13.8kV 21.6MVA N1,ElmTr2
4817,08-Charrúa\TR ABANICO 154/13.8kV 21.6MVA N2.ElmTr2,TR ABANICO 154/13.8kV 21.6MVA N2,ElmTr2
4818,08-Charrúa\TR ABANICO 154/13.8kV 43MVA N3.ElmTr2,TR ABANICO 154/13.8kV 43MVA N3,ElmTr2
4819,08-Charrúa\TR ABANICO 154/13.8kV 43MVA N4.ElmTr2,TR ABANICO 154/13.8kV 43MVA N4,ElmTr2
4820,08-Charrúa\TR ANGOL 66/23kV 12MVA N2.ElmTr2,TR ANGOL 66/23kV 12MVA N2,ElmTr2
4821,08-Charrúa\TR ANTUCO 220/13.8kV 175MVA N1.ElmTr2,TR ANTUCO 220/13.8kV 175MVA N1,ElmTr2
4822,08-Charrúa\TR ANTUCO 220/13.8kV 175MVA N2.ElmTr2,TR ANTUCO 220/13.8kV 175MVA N2,ElmTr2
4823,08-Charrúa\TR BUCALEMU 66/13.2kV 13MVA.ElmTr2,TR BUCALEMU 66/13.2kV 13MVA,ElmTr2
4824,08-Charrúa\TR C ALTO RENAICO 23/0.69kV 1.8MVA.ElmTr2,TR C ALTO RENAICO 23/0.69kV 1.8MVA,ElmTr2
4825,08-Charrúa\TR C LOS GUINDOS 220/15kV 160MVA N1.ElmTr2,TR C LOS GUINDOS 220/15kV 160MVA N1,ElmTr2
4826,08-Charrúa\TR C LOS GUINDOS 220/15kV 160MVA N2.ElmTr2,TR C LOS GUINDOS 220/15kV 160MVA N2,ElmTr2
4827,08-Charrúa\TR C LOS SAUCES 23/0.4kV 5MVA.ElmTr2,TR C LOS SAUCES 23/0.4kV 5MVA,ElmTr2
4828,08-Charrúa\TR C MAMPIL 220/13.8kV 30MVA N1.ElmTr2,TR C MAMPIL 220/13.8kV 30MVA N1,ElmTr2
4829,08-Charrúa\TR C MAMPIL 220/13.8kV 30MVA N2.ElmTr2,TR C MAMPIL 220/13.8kV 30MVA N2,ElmTr2
4830,08-Charrúa\TR C PEUCHEN 220/13.8kV 45MVA N1.ElmTr2,TR C PEUCHEN 220/13.8kV 45MVA N1,ElmTr2
4831,08-Charrúa\TR C PEUCHEN 220/13.8kV 45MVA N2.ElmTr2,TR C PEUCHEN 220/13.8kV 45MVA N2,ElmTr2
4832,08-Charrúa\TR C PEUCHEN 23/13.8kV 5MVA.ElmTr2,TR C PEUCHEN 23/13.8kV 5MVA,ElmTr2
4833,08-Charrúa\TR CELULOSA LAJA 13.2/6kV 10MVA N34.ElmTr2,TR CELULOSA LAJA 13.2/6kV 10MVA N34,ElmTr2
4834,08-Charrúa\TR CELULOSA LAJA 13.2/6kV 10MVA N36-1.ElmTr2,TR CELULOSA LAJA 13.2/6kV 10MVA N36-1,ElmTr2
4835,08-Charrúa\TR CELULOSA LAJA 13.2/6kV 10MVA N36-2.ElmTr2,TR CELULOSA LAJA 13.2/6kV 10MVA N36-2,ElmTr2
4836,08-Charrúa\TR CELULOSA LAJA 220/6kV 18.4MVA N1.ElmTr2,TR CELULOSA LAJA 220/6kV 18.4MVA N1,ElmTr2
4837,08-Charrúa\TR CELULOSA LAJA 220/6kV 18.4MVA N2.ElmTr2,TR CELULOSA LAJA 220/6kV 18.4MVA N2,ElmTr2
4838,08-Charrúa\TR CELULOSA LAJA 220/6kV 18.4MVA N3.ElmTr2,TR CELULOSA LAJA 220/6kV 18.4MVA N3,ElmTr2
4839,08-Charrúa\TR CELULOSA PACIFICO 220/13.2kV 62MVA N1.ElmTr2,TR CELULOSA PACIFICO 220/13.2kV 62MVA N1,ElmTr2
4840,08-Charrúa\TR CELULOSA PACIFICO 220/13.2kV 73MVA N2.ElmTr2,TR CELULOSA PACIFICO 220/13.2kV 73MVA N2,ElmTr2
4841,08-Charrúa\TR EL TORO 220/13.8kV 121MVA N1.ElmTr2,TR EL TORO 220/13.8kV 121MVA N1,ElmTr2
4842,08-Charrúa\TR EL TORO 220/13.8kV 121MVA N2.ElmTr2,TR EL TORO 220/13.8kV 121MVA N2,ElmTr2
4843,08-Charrúa\TR EL TORO 220/13.8kV 121MVA N3.ElmTr2,TR EL TORO 220/13.8kV 121MVA N3,ElmTr2
4844,08-Charrúa\TR EL TORO 220/13.8kV 121MVA N4.ElmTr2,TR EL TORO 220/13.8kV 121MVA N4,ElmTr2
4845,08-Charrúa\TR ESPIGA DE ORO 23/0.8kV 3.2MVA.ElmTr2,TR ESPIGA DE ORO 23/0.8kV 3.2MVA,ElmTr2
4846,08-Charrúa\TR Eq PE CUEL 23/0.62KV 35.2MVA.ElmTr2,TR Eq PE CUEL 23/0.62KV 35.2MVA,ElmTr2
4847,08-Charrúa\TR Eq PE LOMAS DUQUECO 66/0.72KV 72MVA.ElmTr2,TR Eq PE LOMAS DUQUECO 66/0.72KV 72MVA,ElmTr2
4848,08-Charrúa\TR Eq PE MESAMAVIDA 33/0.69KV 64.2.ElmTr2,TR Eq PE MESAMAVIDA 33/0.69KV 64.2,ElmTr2
4849,08-Charrúa\TR Eq PE NEGRETE 23/0.65 40MVA.ElmTr2,TR Eq PE NEGRETE 23/0.65 40MVA,ElmTr2
4850,08-Charrúa\TR LA ESPERANZA  23/0.4kV 12.5MVA.ElmTr2,TR LA ESPERANZA  23/0.4kV 12.5MVA,ElmTr2
4851,08-Charrúa\TR LLAUQUEREO 23/6.3kV 22MVA.ElmTr2,TR LLAUQUEREO 23/6.3kV 22MVA,ElmTr2
4852,08-Charrúa\TR LOS PINOS 220/11.5kV 150MVA.ElmTr2,TR LOS PINOS 220/11.5kV 150MVA,ElmTr2
4853,08-Charrúa\TR La Confianza 23/6.3kV 3.3MVA.ElmTr2,TR La Confianza 23/6.3kV 3.3MVA,ElmTr2
4854,08-Charrúa\TR MASISA 66/13.2kV 30MVA.ElmTr2,TR MASISA 66/13.2kV 30MVA,ElmTr2
4855,08-Charrúa\TR NEGRETE 66/23KV 50MVA 2.ElmTr2,TR NEGRETE 66/23KV 50MVA 2,ElmTr2
4856,08-Charrúa\TR NEGRETE 66/23kV 40MVA N1.ElmTr2,TR NEGRETE 66/23kV 40MVA N1,ElmTr2
4857,08-Charrúa\TR ORAFTI 23/13.2kV 2.5MVA.ElmTr2,TR ORAFTI 23/13.2kV 2.5MVA,ElmTr2
4858,08-Charrúa\TR PALMUCHO 66/13.8kV 35MVA.ElmTr2,TR PALMUCHO 66/13.8kV 35MVA,ElmTr2
4859,08-Charrúa\TR PANGUE 220/13.8kV 290MVA N1.ElmTr2,TR PANGUE 220/13.8kV 290MVA N1,ElmTr2
4860,08-Charrúa\TR PANGUE 220/13.8kV 290MVA N2.ElmTr2,TR PANGUE 220/13.8kV 290MVA N2,ElmTr2
4861,08-Charrúa\TR PE CUEL 154/23KV 40MVA.ElmTr2,TR PE CUEL 154/23KV 40MVA,ElmTr2
4862,08-Charrúa\TR PE LOMAS DUQUECO 66/33KV 80 MVA.ElmTr2,TR PE LOMAS DUQUECO 66/33KV 80 MVA,ElmTr2
4863,08-Charrúa\TR PE MESAMAVIDA 154/33KV 80MVA.ElmTr2,TR PE MESAMAVIDA 154/33KV 80MVA,ElmTr2
4864,08-Charrúa\TR PFV LA HUELLA 33/0.66 KV 2.42 MVA.ElmTr2,TR PFV LA HUELLA 33/0.66 KV 2.42 MVA,ElmTr2
4865,08-Charrúa\TR QUILLECO 220/13.8kV 38MVA N1.ElmTr2,TR QUILLECO 220/13.8kV 38MVA N1,ElmTr2
4866,08-Charrúa\TR QUILLECO 220/13.8kV 38MVA N2.ElmTr2,TR QUILLECO 220/13.8kV 38MVA N2,ElmTr2
4867,08-Charrúa\TR RALCO 220/13.8kV 420MVA N1.ElmTr2,TR RALCO 220/13.8kV 420MVA N1,ElmTr2
4868,08-Charrúa\TR RALCO 220/13.8kV 420MVA N2.ElmTr2,TR RALCO 220/13.8kV 420MVA N2,ElmTr2
4869,08-Charrúa\TR RUCUE 220/13.8kV 123MVA N1.ElmTr2,TR RUCUE 220/13.8kV 123MVA N1,ElmTr2
4870,08-Charrúa\TR RUCUE 220/13.8kV 123MVA N2.ElmTr2,TR RUCUE 220/13.8kV 123MVA N2,ElmTr2
4871,08-Charrúa\TR SANTA LIDIA 220/15 160 MVA.ElmTr2,TR SANTA LIDIA 220/15 160 MVA,ElmTr2
4872,08-Charrúa\TR SANTA MARIA 230/18kV 490MVA N2.ElmTr2,TR SANTA MARIA 230/18kV 490MVA N2,ElmTr2
4873,08-Charrúa\TR SSAA PE DUQUECO 33/0.4 0.3MVA.ElmTr2,TR SSAA PE DUQUECO 33/0.4 0.3MVA,ElmTr2
4874,08-Charrúa\TR YUNGAY 110/11.5kV 70MVA N1.ElmTr2,TR YUNGAY 110/11.5kV 70MVA N1,ElmTr2
4875,08-Charrúa\TR YUNGAY 110/11.5kV 70MVA N2.ElmTr2,TR YUNGAY 110/11.5kV 70MVA N2,ElmTr2
4876,08-Charrúa\TR YUNGAY 154/11.5kV 70MVA N1.ElmTr2,TR YUNGAY 154/11.5kV 70MVA N1,ElmTr2
4877,08-Charrúa\TR YUNGAY 154/11.5kV 70MVA N2.ElmTr2,TR YUNGAY 154/11.5kV 70MVA N2,ElmTr2
4878,08-Charrúa\TR YUNGAY 154/11.5kV 70MVA N3.ElmTr2,TR YUNGAY 154/11.5kV 70MVA N3,ElmTr2
4879,08-Charrúa\TRF Cholguán 220/13.2kV 50 MVA.ElmTr2,TRF Cholguán 220/13.2kV 50 MVA,ElmTr2
4880,08-Charrúa\TRREG ANGOL 66/66kV 50MVA.ElmTr2,TRREG ANGOL 66/66kV 50MVA,ElmTr2
4881,08-Charrúa\TRREG LOS SAUCES 69/24kV 16MVA.ElmTr2,TRREG LOS SAUCES 69/24kV 16MVA,ElmTr2
4882,08-Charrúa\TRSSAA 0.8/0.4kV 15kVA.ElmTr2,TRSSAA 0.8/0.4kV 15kVA,ElmTr2
4883,08-Charrúa\SE_CH_PINAR\TR NARANJOS 66/22kV 12 MVA.ElmTr2,TR NARANJOS 66/22kV 12 MVA,ElmTr2
4884,08-Charrúa\SE_CH_PINAR\TR RAULI 66/22kV 12 MVA.ElmTr2,TR RAULI 66/22kV 12 MVA,ElmTr2
4885,08-Charrúa\SE_CH_PINAR\TRF EL PINAR 66/13.8 kV 16 MVA.ElmTr2,TRF EL PINAR 66/13.8 kV 16 MVA,ElmTr2
4886,08-Charrúa\SE_CH_PINAR\TRF TCBB 66/13.2KV 50MVA (CH Pinar).ElmTr2,TRF TCBB 66/13.2KV 50MVA (CH Pinar),ElmTr2
4887,08-Charrúa\SE_CH_PINAR\PEUMO\TR PEUMO 66/22kV 12 MVA.ElmTr2,TR PEUMO 66/22kV 12 MVA,ElmTr2
4888,08-Charrúa\S/E CABRERO 66 kV\TR CABRERO 69/24kV 16MVA N2.ElmTr2,TR CABRERO 69/24kV 16MVA N2,ElmTr2
4889,08-Charrúa\S/E CENTRAL PE LA FLOR 23 kV\TR Eq C PE LA FLOR 23/0.65kV 36MVA.ElmTr2,TR Eq C PE LA FLOR 23/0.65kV 36MVA,ElmTr2
4890,08-Charrúa\S/E CH PICOIQUEN\TR PICOIQUEN 66/13.2kV 30MVA.ElmTr2,TR PICOIQUEN 66/13.2kV 30MVA,ElmTr2
4891,08-Charrúa\S/E MINI HIDRO AILLIN\23/220kV TRF Aillin.ElmTr2,23/220kV TRF Aillin,ElmTr2
4892,08-Charrúa\S/E MINI HIDRO AILLIN\Aillin 23/6.3kV_8 MVA.ElmTr2,Aillin 23/6.3kV_8 MVA,ElmTr2
4893,08-Charrúa\S/E NAHUELBUTA 23 kV\TR NAHUELBUTA 69/24kV 30-40MVA N2.ElmTr2,TR NAHUELBUTA 69/24kV 30-40MVA N2,ElmTr2
4894,08-Charrúa\S/E PARQUE EOLICO EL MAITEN 66 kV\TR PE EL MAITEN 23/6kV 12MVA.ElmTr2,TR PE EL MAITEN 23/6kV 12MVA,ElmTr2
4895,08-Charrúa\S/E PARQUE EOLICO EL MAITEN 66 kV\TR PE EL MAITEN 66/23kV 12MVA N1.ElmTr2,TR PE EL MAITEN 66/23kV 12MVA N1,ElmTr2
4896,08-Charrúa\S/E PE ALENA 154 KV\TR Eq PE ALENA 33/0.69KV 96MVA.ElmTr2,TR Eq PE ALENA 33/0.69KV 96MVA,ElmTr2
4897,08-Charrúa\S/E PE ALENA 154 KV\TR PE ALENA 154/33KV 100MVA.ElmTr2,TR PE ALENA 154/33KV 100MVA,ElmTr2
4898,08-Charrúa\S/E PE ALENA 154 KV\TR SSAA PE ALENA 33/0.4KV 0.15MVA.ElmTr2,TR SSAA PE ALENA 33/0.4KV 0.15MVA,ElmTr2
4899,08-Charrúa\S/E PE LOS BUENOS AIRES 66 KV\TR PE LOS BUENOS AIRES 33/0.4kV 28MVA.ElmTr2,TR PE LOS BUENOS AIRES 33/0.4kV 28MVA,ElmTr2
4900,08-Charrúa\S/E PE LOS BUENOS AIRES 66 KV\TR PE LOS BUENOS AIRES 66/33kV 28MVA.ElmTr2,TR PE LOS BUENOS AIRES 66/33kV 28MVA,ElmTr2
4901,09-Concepción\TR BOCAMINA 161/13.8kV 147MVA.ElmTr2,TR BOCAMINA 161/13.8kV 147MVA,ElmTr2
4902,09-Concepción\TR BOCAMINA II 18/11kV 60MVA.ElmTr2,TR BOCAMINA II 18/11kV 60MVA,ElmTr2
4903,09-Concepción\TR BOCAMINA II 220/18kV 480MVA.ElmTr2,TR BOCAMINA II 220/18kV 480MVA,ElmTr2
4904,09-Concepción\TR C CORONEL 66/11.5kV 58MVA.ElmTr2,TR C CORONEL 66/11.5kV 58MVA,ElmTr2
4905,09-Concepción\TR C HORCONES 66/11kV 35MVA.ElmTr2,TR C HORCONES 66/11kV 35MVA,ElmTr2
4906,09-Concepción\TR CANETE 23/0.4kV 12.5MVA.ElmTr2,TR CANETE 23/0.4kV 12.5MVA,ElmTr2
4907,09-Concepción\TR CURANILAHUE 66/24-13.8kV 10MVA N2.ElmTr2,TR CURANILAHUE 66/24-13.8kV 10MVA N2,ElmTr2
4908,09-Concepción\TR Eq PE LEBU 3-4-5 13.2/0.69KV 2.4MVA.ElmTr2,TR Eq PE LEBU 3-4-5 13.2/0.69KV 2.4MVA,ElmTr2
4909,09-Concepción\TR Eq PE LEBU 6-7 13.2/0.69KV 3.2MVA.ElmTr2,TR Eq PE LEBU 6-7 13.2/0.69KV 3.2MVA,ElmTr2
4910,09-Concepción\TR Eq PE LEBU 8-9 13.2/0.69KV 3.2MVA.ElmTr2,TR Eq PE LEBU 8-9 13.2/0.69KV 3.2MVA,ElmTr2
4911,09-Concepción\TR FPC 154/6kV 24MVA.ElmTr2,TR FPC 154/6kV 24MVA,ElmTr2
4912,09-Concepción\TR FPC 6/5.5kV 6MVA.ElmTr2,TR FPC 6/5.5kV 6MVA,ElmTr2
4913,09-Concepción\TR LEBU 66/13.2kV 10MVA N2.ElmTr2,TR LEBU 66/13.2kV 10MVA N2,ElmTr2
4914,09-Concepción\TR MAPA 220/15KV 200MVA N2(1).ElmTr2,TR MAPA 220/15KV 200MVA N2(1),ElmTr2
4915,09-Concepción\TR MAPA 220/15KV 230MVA N1(1).ElmTr2,TR MAPA 220/15KV 230MVA N1(1),ElmTr2
4916,09-Concepción\TR NEWEN 66/11.5kV 22MVA.ElmTr2,TR NEWEN 66/11.5kV 22MVA,ElmTr2
4917,09-Concepción\TR PE LEBU 1-2 13.2/0.69KV 0.63MVA.ElmTr2,TR PE LEBU 1-2 13.2/0.69KV 0.63MVA,ElmTr2
4918,09-Concepción\TR PLANTA ARAUCO 69/13.8kV 40MVA N1.ElmTr2,TR PLANTA ARAUCO 69/13.8kV 40MVA N1,ElmTr2
4919,09-Concepción\TR PLANTA ARAUCO 69/13.8kV 40MVA N2.ElmTr2,TR PLANTA ARAUCO 69/13.8kV 40MVA N2,ElmTr2
4920,09-Concepción\TR SAN VICENTE 154/13.8kV 26.7MVA N2.ElmTr2,TR SAN VICENTE 154/13.8kV 26.7MVA N2,ElmTr2
4921,09-Concepción\TRREG CANETE 69/24kV 16MVA.ElmTr2,TRREG CANETE 69/24kV 16MVA,ElmTr2
4922,09-Concepción\TRREG CURANILAHUE 66/66kV 30MVA N1.ElmTr2,TRREG CURANILAHUE 66/66kV 30MVA N1,ElmTr2
4923,09-Concepción\S/E PAPELERA BIO BIO 66 kV\TR PAPELERA BIO BIO 66/6kV 10MVA N1.ElmTr2,TR PAPELERA BIO BIO 66/6kV 10MVA N1,ElmTr2
4924,09-Concepción\S/E PLANTA ARAUCO 220 KV\TR MAPA 220/66KV 40MVA T5.ElmTr2,TR MAPA 220/66KV 40MVA T5,ElmTr2
4925,09-Concepción\S/E PLANTA ARAUCO 220 KV\TR MAPA 220/66KV 40MVA T6.ElmTr2,TR MAPA 220/66KV 40MVA T6,ElmTr2
4926,10-Araucanía\ATR SSAA PE Renaico II.ElmTr2,ATR SSAA PE Renaico II,ElmTr2
4927,10-Araucanía\SSAA AMP BESS LA CABAÑA 33/0.4 kV.ElmTr2,SSAA AMP BESS LA CABAÑA 33/0.4 kV,ElmTr2
4928,10-Araucanía\SSAA BESS LA CABAÑA 33/0.4 kV.ElmTr2,SSAA BESS LA CABAÑA 33/0.4 kV,ElmTr2
4929,10-Araucanía\SSAA PE Puelche Sur.ElmTr2,SSAA PE Puelche Sur,ElmTr2
4930,10-Araucanía\T1 PE Puelche Sur.ElmTr2,T1 PE Puelche Sur,ElmTr2
4931,10-Araucanía\TR AGUA BUENA 220/33KV 170MVA.ElmTr2,TR AGUA BUENA 220/33KV 170MVA,ElmTr2
4932,10-Araucanía\TR ANTILHUE 220/11.5kV 62MVA.ElmTr2,TR ANTILHUE 220/11.5kV 62MVA,ElmTr2
4933,10-Araucanía\TR ANTILHUE 220/11.5kV 66MVA.ElmTr2,TR ANTILHUE 220/11.5kV 66MVA,ElmTr2
4934,10-Araucanía\TR CALLE CALLE 23/ 0.4kV 2.8MVA N8.ElmTr2,TR CALLE CALLE 23/ 0.4kV 2.8MVA N8,ElmTr2
4935,10-Araucanía\TR CANUTILLAR 220/13.8kV 78MVA N1.ElmTr2,TR CANUTILLAR 220/13.8kV 78MVA N1,ElmTr2
4936,10-Araucanía\TR CANUTILLAR 220/13.8kV 78MVA N2.ElmTr2,TR CANUTILLAR 220/13.8kV 78MVA N2,ElmTr2
4937,10-Araucanía\TR CAREN BAJO 23/13.8kV 12MVA.ElmTr2,TR CAREN BAJO 23/13.8kV 12MVA,ElmTr2
4938,10-Araucanía\TR CAREN BAJO 23/13.8kV 25MVA.ElmTr2,TR CAREN BAJO 23/13.8kV 25MVA,ElmTr2
4939,10-Araucanía\TR CUNCO 110/23kV 16MVA N1.ElmTr2,TR CUNCO 110/23kV 16MVA N1,ElmTr2
4940,10-Araucanía\TR ELEVADORA LAJA 220/11kV 21MVA N1.ElmTr2,TR ELEVADORA LAJA 220/11kV 21MVA N1,ElmTr2
4941,10-Araucanía\TR ELEVADORA LAJA 220/11kV 21MVA N2.ElmTr2,TR ELEVADORA LAJA 220/11kV 21MVA N2,ElmTr2
4942,10-Araucanía\TR EQ PE Puelche Sur.ElmTr2,TR EQ PE Puelche Sur,ElmTr2
4943,10-Araucanía\TR Eq AGUA BUENA 33/0.65KV 156MVA.ElmTr2,TR Eq AGUA BUENA 33/0.65KV 156MVA,ElmTr2
4944,10-Araucanía\TR Eq CALLE CALLE 23/0.4kV 19.6MVA N1-7.ElmTr2,TR Eq CALLE CALLE 23/0.4kV 19.6MVA N1-7,ElmTr2
4945,10-Araucanía\TR Eq MOLINOS 23/0.4kV 24MVA 1.ElmTr2,TR Eq MOLINOS 23/0.4kV 24MVA 1,ElmTr2
4946,10-Araucanía\TR Eq MOLINOS 23/0.4kV 24MVA 2.ElmTr2,TR Eq MOLINOS 23/0.4kV 24MVA 2,ElmTr2
4947,10-Araucanía\TR Eq MOLINOS 23/0.4kV 26MVA 3.ElmTr2,TR Eq MOLINOS 23/0.4kV 26MVA 3,ElmTr2
4948,10-Araucanía\TR Eq MOLINOS 23/0.4kV 26MVA 4.ElmTr2,TR Eq MOLINOS 23/0.4kV 26MVA 4,ElmTr2
4949,10-Araucanía\TR Eq PE LOS OLMOS 33/0.69KV 123MVA.ElmTr2,TR Eq PE LOS OLMOS 33/0.69KV 123MVA,ElmTr2
4950,10-Araucanía\TR Eq PE RENAICO 33/0.69KV 92MVA.ElmTr2,TR Eq PE RENAICO 33/0.69KV 92MVA,ElmTr2
4951,10-Araucanía\TR Eq PE TOLPAN 33/12kV 95.2MVA.ElmTr2,TR Eq PE TOLPAN 33/12kV 95.2MVA,ElmTr2
4952,10-Araucanía\TR Eq SAN GABRIEL 33/12kV 207MVA.ElmTr2,TR Eq SAN GABRIEL 33/12kV 207MVA,ElmTr2
4953,10-Araucanía\TR Eq SAN PEDRO 30/0.69kV 42.3MVA(1).ElmTr2,TR Eq SAN PEDRO 30/0.69kV 42.3MVA(1),ElmTr2
4954,10-Araucanía\TR Eq SAN PEDRO 33/0.69kV 72MVA.ElmTr2,TR Eq SAN PEDRO 33/0.69kV 72MVA,ElmTr2
4955,10-Araucanía\TR LOS OLMOS 220/33KV 120MVA.ElmTr2,TR LOS OLMOS 220/33KV 120MVA,ElmTr2
